No,Group,Post URL,Message,PostTime,ScrapedAt
22,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1298848238881905/,"*** ระวังกันด้วยนะครับ น่าจะเคสเดียวกันกับพี่สุรวิทย์ ***
ตอนนี้โจรจะไม่ใช้ บช บุคคลเพื่อทำธุรกรรมแล้วครับ มันใช้เป็นการ แสกน qr code ชำระเงินอัตโนมัติ ผ่านทางช่องทางของบริษัทนี้ ซึ่งเราไม่สามารถตรวจส",18 ชั่วโมง,2026-04-27 09:45:14
23,thaisolarcell,https://www.facebook.com/groups/thaisolarcell/posts/1299519408814788/,วันนี้ไม่แดด ค่อยๆเดินทีละก้าว #ผมเชื่อแล้วว่าวงการนี้เข้าแล้วออกยาก #พลังงานทดแทน,14 นาที,2026-04-27 09:45:23
24,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067318576901101/,"ร้านโอเคแบตเตอรี่สาขาอู่ทอง
จำหน่ายแบตมือหนึ่ง และ แบตมือสอง
3K -MAX2500  ขั้ว L แบตปี68เดือน9
รับประกัน 6 เดือน โทรสอบถาม 092-279-8906 ร้านอยู่อู่ทอง",1 ชั่วโมง,2026-04-27 09:45:39
25,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4067261403573485/,"แผงโซลาร์เซลล์ 245W มือสอง
... ดูเพิ่มเติม","ตอบกลับเร็วมาก
 
3 ชั่วโมง",2026-04-27 09:45:39
26,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4066268097006149/,Changer... ดูเพิ่มเติม,1 วัน,2026-04-27 09:45:39
27,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4061443357488623/,"TRINA SOLAR
ซื้อจำนวนเยอะ
EPC
มีราคาพิเศษ... ดูเพิ่มเติม",6 วัน,2026-04-27 09:45:43
28,1671213103178339,https://www.facebook.com/groups/1671213103178339/posts/4063460377286921/,มาๆมาแล้ว  แผงมือ 2  ที่คุณอยากได้  ราคาถูก !!  แผง 310 w มือ2  ใช้สูบน้ำ ปั้ม... ดูเพิ่มเติม,3 วัน,2026-04-27 09:45:48
29,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605842747192368/,"แผงโซล่าเซลล์ 245 วัตต์ มือ2
สภาพสวย พร้อมใช้งาน
[
ของมีจำนวนจำกัด
]
ราคา550/แผง
ซื้อ10แผงขึ้นไป เหลือ530/แผง
ดูเพิ่มเติม",58 นาที,2026-04-27 09:46:07
30,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605838023859507/,Deye Micro Inverter 1.6kW/2.25kW พร้อม Rapid Shutdown Build in AFCI  - ประกัน ... ดูเพิ่มเติม,1 ชั่วโมง,2026-04-27 09:46:07
31,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605825563860753/," ถูกจริง ใช้ได้จริง! ใครหาโซล่าเซลล์อยู่ ห้ามพลาดตัวนี้
 แผงโซลาร์เซลล์ 245W มือ 2 หน้าใส
 สภาพสวย คัดแล้วทุกแผง
 ไฟออกเต็ม ใช้งานได้จริง ไม่ต้องลุ้น
ดูเพิ่มเติม",1 ชั่วโมง,2026-04-27 09:46:07
32,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1605819337194709/," ชุดปั๊มหอยโข่งโซล่าเซลล์ Handuro AC/DC 750w 1100w 1500w 2200w 1.5” 2” 3” 4” ชุดพร้อมใช้ปั๊มโซล่าเซลล์
ชุดปั๊มหอยโข่ง 2 ระบบ ชุดปั๊มโซล่าเซลล์ แฮนดูโร่
 ขายในราคา ฿12,000  บาท
สั่งซื้อ https://s.shope",1 ชั่วโมง,2026-04-27 09:46:13
33,429829328127055,https://www.facebook.com/groups/429829328127055/posts/1604980507278592/,อรุณสวัสดิ์! มาเริ่มสร้างสังคมที่ดีไปด้วยกันเถอะ,"ผู้ดูแล
 
2 ชั่วโมง",2026-04-27 09:46:25
